order,name,symbol,sector,industry,NIFTY,BANKNIFTY,NIFTYJR,CNX200,NIFTY_MID_SELECT,NIFTYSMLCAP250,NIFTY_TOTAL_MKT,CNX500,NIFTY_MICROCAP250,FO,FYERS_NAME
1854,Patil Automation Ltd.,PATILAUTOM,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,PATILAUTOM-SM
1855,Transworld Shipping Lines Ltd,TRANSWORLD,Transportation,Marine Shipping,False,False,False,False,False,False,False,False,False,False,
1856,Mahindra EPC Irrigation Limited,MAHEPC,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,False,False,False,False,False,
1857,Kanoria Chemicals & Industries Ltd,KANORICHEM,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1858,Aaron Industries Ltd.,AARON,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
1859,Pushpa Jewellers Limited,PUSHPA,Consumer Durables,Other Consumer Specialties,False,False,False,False,False,False,False,False,False,False,PUSHPA-SM
1860,Megastar Foods Ltd.,MEGASTAR,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1861,Suba Hotels Limited,SUBAHOTELS,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,SUBAHOTELS-SM
1862,Deepak Builders & Engineers India Limited,DBEIL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1863,A2Z Infra Engineering Limited,A2ZINFRA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,A2ZINFRA-BE
1864,Halder Venture Ltd.,HALDER,Distribution Services,Food Distributors,False,False,False,False,False,False,False,False,False,False,
1865,Rossell India Limited,ROSSELLIND,Electronic Technology,Aerospace & Defense,False,False,False,False,False,False,False,False,False,False,
1866,Sawaliya Food Products Limited,SAWALIYA,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,SAWALIYA-SM
1867,Atal Realtech Limited,ATALREAL,Consumer Durables,Homebuilding,False,False,False,False,False,False,False,False,False,False,
1868,Genus Paper & Boards Ltd,GENUSPAPER,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,
1869,Modi Rubber Limited,MODIRUBBER,Consumer Durables,Automotive Aftermarket,False,False,False,False,False,False,False,False,False,False,
1870,Goa Carbon Limited,GOACARBON,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1871,Brand Concepts Ltd.,BCONCEPTS,Consumer Durables,Home Furnishings,False,False,False,False,False,False,False,False,False,False,
1872,Cineline India Limited,CINELINE,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,
1873,Tiger Logistics (India) Ltd.,TIGERLOGS,Transportation,Air Freight/Couriers,False,False,False,False,False,False,False,False,False,False,
1874,Robust Hotels Ltd.,RHL,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
1875,Purple United Sales Ltd.,PURPLEUTED,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,PURPLEUTED-SM
1876,Vikas Lifecare Limited,VIKASLIFE,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
1877,Shree Karni Fabcom Limited,SHREEKARNI,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,SHREEKARNI-SM
1878,Committed Cargo Care Limited,COMMITTED,Transportation,Trucking,False,False,False,False,False,False,False,False,False,False,COMMITTED-SM
1879,Shera Energy Limited,SHERA,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,SHERA-SM
1880,Autoline Industries Limited,AUTOIND,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
1881,FCS Software Solutions Limited,FCSSOFT,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
1882,Shankara Building Products Ltd.,SHANKARA,Retail Trade,Home Improvement Chains,False,False,False,False,False,False,False,False,False,False,SHANKARA-BE
1883,Savy Infra and Logistics Limited,SAVY,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,SAVY-SM
1884,E Factor Experiences Ltd.,EFACTOR,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,EFACTOR-SM
1885,Arihant Academy Ltd.,ARIHANTACA,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,ARIHANTACA-SM
1886,Yash Optics and Lens Limited,YASHOPTICS,Health Technology,Medical Specialties,False,False,False,False,False,False,False,False,False,False,YASHOPTICS-SM
1887,Asian Hotels (East) Limited,AHLEAST,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
1888,Bafna Pharmaceuticals Limited,BAFNAPH,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1889,DJ Mediaprint & Logistics Ltd,DJML,Commercial Services,Commercial Printing/Forms,False,False,False,False,False,False,False,False,False,False,DJML-BE
1890,Dynemic Products Limited,DYNPRO,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
1891,PPAP Automotive Limited,PPAP,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
1892,Shankar Lal Rampal Dye-Chem Ltd.,SRD,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
1893,Sheetal Universal Ltd.,SHEETAL,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,SHEETAL-ST
1894,Sahaj Solar Limited,SAHAJSOLAR,Electronic Technology,Semiconductors,False,False,False,False,False,False,False,False,False,False,SAHAJSOLAR-SM
1895,Shradha Realty Ltd,SHRADHA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1896,TRF Limited.,TRF,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,False,False,False,False,False,
1897,Sat Kartar Life Limited,SATKARTAR,Health Technology,Pharmaceuticals: Other,False,False,False,False,False,False,False,False,False,False,SATKARTAR-SM
1898,Jay Bee Laminations Limited,JAYBEE,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,JAYBEE-SM
1899,KCP Sugar & Industries Corp. Ltd.,KCPSUGIND,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1900,CL Educate Ltd.,CLEDUCATE,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,CLEDUCATE-BE
1901,Nath Bio-Genes (India) Ltd.,NATHBIOGEN,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1902,Ashima Limited,ASHIMASYN,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1903,Shreeji Global FMCG Limited,SHETHJI,Consumer Non-Durables,Food: Major Diversified,False,False,False,False,False,False,False,False,False,False,SHETHJI-SM
1904,Vardhman Acrylics Ltd.,VARDHACRLC,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
1905,Emami Realty Limited,EMAMIREAL,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
1906,Parsvnath Developers Limited,PARSVNATH,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
1907,Spencer's Retail Ltd.,SPENCERS,Retail Trade,Food Retail,False,False,False,False,False,False,False,False,False,False,
1908,Exim Routes Limited,EXIMROUTES,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,EXIMROUTES-ST
1909,Ascom Leasing & Investments Ltd.,ASCOM,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,ASCOM-ST
1910,Nova Agritech Limited,NOVAAGRI,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
1911,Gayatri Projects Limited,GAYAPROJ,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,GAYAPROJ-BE
1912,Apollo Sindoori Hotels Ltd.,APOLSINHOT,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
1913,Nikita Greentech Recycling Limited,NIKITA,Process Industries,Pulp & Paper,False,False,False,False,False,False,False,False,False,False,NIKITA-SM
1914,Asahi Songwon Colors Ltd.,ASAHISONG,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1915,Dynamic Services & Security Limited,DYNAMIC,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,DYNAMIC-SM
1916,Frog Innovations Limited,FROG,Electronic Technology,Telecommunications Equipment,False,False,False,False,False,False,False,False,False,False,FROG-SM
1917,Om Freight Forwarders Limited,OMFREIGHT,Transportation,Air Freight/Couriers,False,False,False,False,False,False,False,False,False,False,
1918,Mason Infratech Limited,MASON,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,MASON-SM
1919,C K K Retail Mart Limited,CKKRETAIL,Distribution Services,Food Distributors,False,False,False,False,False,False,False,False,False,False,CKKRETAIL-ST
1920,Sahyadri Industries Limited.,SAHYADRI,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1921,Shemaroo Entertainment Ltd.,SHEMAROO,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,
1922,Avp Infracon Ltd.,AVPINFRA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,AVPINFRA-SM
1923,Vikas EcoTech Limited,VIKASECO,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,
1924,Avio Smart Market Stack Limited,ASMS,Electronic Technology,Semiconductors,False,False,False,False,False,False,False,False,False,False,
1925,Spunweb Nonwoven Limited,SPUNWEB,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,SPUNWEB-SM
1926,U. Y. Fincorp Limited,UYFINCORP,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
1927,Iware Supplychain Services Limited,IWARE,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,IWARE-ST
1928,UFO Moviez India Ltd.,UFO,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,
1929,Tankup Engineers Limited,TANKUP,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,TANKUP-SM
1930,Reliance Communications Limited,RCOM,Communications,Major Telecommunications,False,False,False,False,False,False,False,False,False,False,RCOM-BE
1931,United Nilgiri Tea Estates Co. Ltd.,UNITEDTEA,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
1932,Clear Secured Services Ltd.,CSSL,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,CSSL-SM
1933,Wise Travel India Limited,WTICAB,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,WTICAB-SM
1934,Delphi World Money Limited,DELPHIFX,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
1935,Nagarjuna Fertilizers & Chemicals Ltd.,NAGAFERT,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
1936,Globe Civil Projects Ltd.,GLOBECIVIL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
1937,Voler Car Limited,VOLERCAR,Transportation,Other Transportation,False,False,False,False,False,False,False,False,False,False,VOLERCAR-SM
1938,Interiors & More Ltd.,INM,Producer Manufacturing,Industrial Conglomerates,False,False,False,False,False,False,False,False,False,False,INM-SM
1939,Dudigital Global Limited.,DUGLOBAL,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,DUGLOBAL-SM
1940,Ravinder Heights Ltd,RVHL,Consumer Durables,Homebuilding,False,False,False,False,False,False,False,False,False,False,
1941,Pavna Industries Limited,PAVNAIND,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
1942,Surana Telecom & Power Ltd.,SURANAT&P,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
1943,SKP Bearing Industries Ltd.,SKP,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,False,False,False,False,SKP-SM
1944,Balaji Phosphates Ltd.,BALAJIPHOS,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,BALAJIPHOS-SM
1945,GSM Foils Ltd,GSMFOILS,Non-Energy Minerals,Aluminum,False,False,False,False,False,False,False,False,False,False,GSMFOILS-SM
1946,Poddar Pigments Limited,PODDARMENT,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1947,Hitech Corporation Ltd,HITECHCORP,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
1948,Shree Tirupati Balajee Agro Trading Company Limited,BALAJEE,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
